,id,position,name,age_years,gender,country,sector,corp.,worth_busd,image
420,6357,421,Zhou Jianping,58,Male,None,Fashion & Retail ,Fashion Retail,4.9,https://specials-images.forbesimg.com/imageserve/5a7d28f24bbe6f2652f512b4/416x416.jpg?background=000000&cropX1=0&cropX2=677&cropY1=39&cropY2=716
421,8828,422,Bajaj Brothers,-9999,Male,None,Diversified ,Diversified,4.8,https://specials-images.forbesimg.com/imageserve/5a7f0f23a7ea4316901328cb/416x416.jpg?background=000000&cropX1=525&cropX2=2538&cropY1=580&cropY2=2592
422,9118,423,Garrett Camp,39,Male,None,Technology ,Uber,4.8,https://specials-images.forbesimg.com/imageserve/5a7baaa831358e4955ace13f/416x416.jpg?background=000000&cropX1=251&cropX2=2914&cropY1=6&cropY2=2667
423,7351,424,Bubba Cathy,64,None,None,Food And Beverage ,Chick-Fil-A,4.8,https:http://specials-images.forbesimg.com/imageserve/5601a7bae4b0ffa7afe4f31b/416x416.jpg?background=000000&cropX1=43&cropX2=624&cropY1=27&cropY2=609
424,3184,425,Dan Cathy,65,Male,None,Food And Beverage ,Chick-Fil-A,4.8,https:http://specials-images.forbesimg.com/imageserve/5601a7fbe4b0ffa7afe4f321/416x416.jpg?background=000000&cropX1=76&cropX2=632&cropY1=81&cropY2=637
425,4418,426,Fu Liquan,50,Male,People'S Republic Of China,Technology ,Surveillance Equipment,4.8,https://specials-images.forbesimg.com/imageserve/5a7cb12931358e4955acf6aa/416x416.jpg?background=000000&cropX1=5&cropX2=2500&cropY1=621&cropY2=3117
426,4335,427,Philip & Cristina Green,66,none,None,Fashion & Retail ,Fashion Retail,4.8,https://specials-images.forbesimg.com/imageserve/5a8160bc31358e4955ad3459/416x416.jpg?background=000000&cropX1=406&cropX2=1705&cropY1=0&cropY2=1299
427,6774,428,Mikhail Gutseriev,60,None,None,Energy ,"Oil, Real Estate",4.8,https://specials-images.forbesimg.com/imageserve/5a80ad5c4bbe6f2652f53f26/416x416.jpg?background=000000&cropX1=709&cropX2=3372&cropY1=6&cropY2=2667
428,8316,429,"Rupert Johnson, Jr.",77,Male,None,Finance And Investments ,Money Management,4.8,https://specials-images.forbesimg.com/imageserve/57e0693fa7ea430a8a1a0744/416x416.jpg?background=000000&cropX1=0&cropX2=692&cropY1=55&cropY2=748
429,5201,430,Travis Kalanick,41,Male,None,Technology ,Uber,4.8,https://specials-images.forbesimg.com/imageserve/59d657a9a7ea436b47b37bfc/416x416.jpg?background=000000&cropX1=1277&cropX2=3651&cropY1=1191&cropY2=3565
430,2220,431,Andrei Kozitsyn,58,None,None,Metals & Mining ,Metals,4.8,https://specials-images.forbesimg.com/imageserve/5a809253a7ea4316901339e3/416x416.jpg?background=000000&cropX1=1438&cropX2=5042&cropY1=16&cropY2=3617
431,4258,432,Horst Paulmann,83,Male,None,Fashion & Retail ,Retail,4.8,https://specials-images.forbesimg.com/imageserve/6aa168e1614f8eb78442ac32eba88159/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=129&cropY2=872
432,8115,433,Julio Ponce Lerou,72,Male,None,Metals & Mining ,Fertilizer,4.8,https://specials-images.forbesimg.com/imageserve/6aa168e1614f8eb78442ac32eba88159/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=129&cropY2=872
433,8236,434,Trevor Rees-Jones,66,Male,United States,Energy ,Oil & Gas,4.8,https://specials-images.forbesimg.com/imageserve/59d7b0a831358e542c036a26/416x416.jpg?background=000000&cropX1=604&cropX2=1623&cropY1=883&cropY2=1903
434,3357,435,Mark Scheinberg,44,Male,Canada,Gambling & Casinos ,Online Gambling,4.8,https://specials-images.forbesimg.com/imageserve/722e3047dfe2159900cf97ce4b7468d8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=21&cropY2=765
435,6544,436,Jeffrey Skoll,53,Male,United States,Technology ,Ebay,4.8,https://specials-images.forbesimg.com/imageserve/59d7e2474bbe6f37dda01fd9/416x416.jpg?background=000000&cropX1=1412&cropX2=4500&cropY1=373&cropY2=3463
436,1402,437,Murat Ulker,59,Male,None,Food And Beverage ,Food,4.8,https://specials-images.forbesimg.com/imageserve/97fc228669c9fca0e18d1de9ab1f9021/416x416.jpg?background=000000&cropX1=47&cropX2=683&cropY1=82&cropY2=719
437,9619,438,Daniel Ziff,46,Male,None,Finance And Investments ,Investments,4.8,https://specials-images.forbesimg.com/imageserve/5a7e352131358e4955ad1283/416x416.jpg?background=000000&cropX1=921&cropX2=1675&cropY1=330&cropY2=1084
438,6148,439,Dirk Ziff,54,Male,Usa,Finance And Investments ,Investments,4.8,https://specials-images.forbesimg.com/imageserve/f28727f64bd577600bfc8680b6918a8c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=37&cropY2=781
439,4458,440,Robert Ziff,51,Male,None,Finance And Investments ,Investments,4.8,https:http://specials-images.forbesimg.com/imageserve/a79b15bcfbd8937c1b3ece8bea3b6d8e/416x416.jpg?background=000000&cropX1=0&cropX2=715&cropY1=2&cropY2=717
440,2829,441,Juergen Blickle,71,None,Germany,Manufacturing ,Auto Parts,4.7,https://specials-images.forbesimg.com/imageserve/98c126cea0829deac65b48b44ed0e22e/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=55&cropY2=796
441,7155,442,Bernard Broermann,74,Male,Germany,Healthcare ,Hospitals,4.7,https://specials-images.forbesimg.com/imageserve/58c84489a7ea431f321b1e0e/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=193&cropY2=937
442,4364,443,Clive Calder,71,Male,United Kingdom,Media & Entertainment ,Record Label,4.7,https://specials-images.forbesimg.com/imageserve/a7b7be54be6e804267f2130bed323d27/416x416.jpg?background=000000&cropX1=68&cropX2=600&cropY1=82&cropY2=614
443,8238,444,Stanley Druckenmiller,65,Male,None,Finance And Investments ,Hedge Funds,4.7,https://specials-images.forbesimg.com/imageserve/55fa0f3be4b0ffa7afe4accd/416x416.jpg?background=000000&cropX1=18&cropX2=739&cropY1=206&cropY2=928
444,2161,445,Ted Lerner,92,Male,United States,Real Estate ,Real Estate,4.7,https://specials-images.forbesimg.com/imageserve/5a8dd67331358e4955adfb0a/416x416.jpg?background=000000&cropX1=2929&cropX2=3752&cropY1=559&cropY2=1381
445,5822,446,Li Shuirong,61,None,China,Manufacturing ,Petrochemicals,4.7,https://specials-images.forbesimg.com/imageserve/5a7ccb71a7ea4316901309e5/416x416.jpg?background=000000&cropX1=271&cropX2=2191&cropY1=3&cropY2=1925
446,5112,447,Lim Kok Thay,66,Male,None,Gambling & Casinos ,Casinos,4.7,https://specials-images.forbesimg.com/imageserve/5a7fc5e3a7ea431690133158/416x416.jpg?background=000000&cropX1=409&cropX2=1898&cropY1=53&cropY2=1543
447,2598,448,Niels Peter Louis-Hansen,70,Male,None,Healthcare ,Medical Devices,4.7,https://specials-images.forbesimg.com/imageserve/d0b9926c84cb83dc19638faf3e09ff04/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=11&cropY2=754
448,7696,449,Fredrik Lundberg,66,None,None,Real Estate ,"Real Estate, Investments",4.7,https://specials-images.forbesimg.com/imageserve/5a811cf14bbe6f2652f545bd/416x416.jpg?background=000000&cropX1=200&cropX2=1698&cropY1=0&cropY2=1500
449,4489,450,Gwendolyn Sontheim Meyer,56,Female,United States,Food And Beverage ,Cargill,4.7,https://specials-images.forbesimg.com/imageserve/5a811cf14bbe6f2652f545bd/416x416.jpg?background=000000&cropX1=200&cropX2=1698&cropY1=0&cropY2=1500
450,5014,451,J. Christopher Reyes,64,Male,None,Food And Beverage ,Food Distribution,4.7,https:http://specials-images.forbesimg.com/imageserve/033ba8ea1f4e0697e1ca957753400dc9/416x416.jpg?background=000000&cropX1=129&cropX2=651&cropY1=68&cropY2=590
451,8128,452,Jude Reyes,62,None,None,Food And Beverage ,Food Distribution,4.7,https:http://specials-images.forbesimg.com/imageserve/033ba8ea1f4e0697e1ca957753400dc9/416x416.jpg?background=000000&cropX1=129&cropX2=651&cropY1=68&cropY2=590
452,1893,453,Alexandra Schoerghuber,59,None,Germany,Real Estate ,Real Estate,4.7,https://specials-images.forbesimg.com/imageserve/5a7e05b04bbe6f2652f522fb/416x416.jpg?background=000000&cropX1=5&cropX2=2269&cropY1=250&cropY2=2515
453,2099,454,Sheldon Solow,89,Male,None,Real Estate ,Real Estate,4.7,https://specials-images.forbesimg.com/imageserve/59d7c3ae31358e542c036bec/416x416.jpg?background=000000&cropX1=535&cropX2=1385&cropY1=103&cropY2=953
454,1738,455,Lucio Tan,83,Male,None,Diversified ,Diversified,4.7,https://specials-images.forbesimg.com/imageserve/599b5c6e4bbe6f5997f042f6/416x416.jpg?background=000000&cropX1=77&cropX2=384&cropY1=29&cropY2=336
455,1839,456,Majid Al Futtaim,-9999,Male,None,Real Estate ,"Real Estate, Retail",4.6,https://specials-images.forbesimg.com/imageserve/e9477990f0df68ea92063acd9c7228d1/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=160&cropY2=904
456,5341,457,Andrej Babis,63,Male,None,Food And Beverage ,Agriculture,4.6,https://specials-images.forbesimg.com/imageserve/5a7dd34f4bbe6f2652f51d49/416x416.jpg?background=000000&cropX1=1172&cropX2=2779&cropY1=13&cropY2=1621
457,3196,458,Dona Bertarelli,50,Female,None,Diversified ,Biotech,4.6,https://specials-images.forbesimg.com/imageserve/c1dbd4fa31b702a401ff195c647b54e4/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=73&cropY2=817
458,8786,459,Cai Kui,55,Male,China,Real Estate ,Real Estate,4.6,https://specials-images.forbesimg.com/imageserve/561fbcbde4b0ffa7afe5e581/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=0&cropY2=744
459,3082,460,Bidzina Ivanishvili,62,Male,None,Finance And Investments ,Investments,4.6,https://specials-images.forbesimg.com/imageserve/5a7e0381a7ea431690131cd4/416x416.jpg?background=000000&cropX1=5&cropX2=1277&cropY1=33&cropY2=1305
460,5336,461,"Jeremy Jacobs, Sr.",78,None,None,Service ,Concessions,4.6,https://specials-images.forbesimg.com/imageserve/5a8dd527a7ea431690140b09/416x416.jpg?background=000000&cropX1=0&cropX2=2173&cropY1=386&cropY2=2559
461,4220,462,Chris Larsen,58,None,None,Finance And Investments ,Cryptocurrency,4.6,https://specials-images.forbesimg.com/imageserve/5a8dd527a7ea431690140b09/416x416.jpg?background=000000&cropX1=0&cropX2=2173&cropY1=386&cropY2=2559
462,4063,463,Patrick Lee,76,Male,None,Manufacturing ,Paper,4.6,https://specials-images.forbesimg.com/imageserve/e24f0d9158264ab6398b101f3749b091/416x416.jpg?background=000000&cropX1=66&cropX2=744&cropY1=76&cropY2=754
463,4355,464,Liang Wengen,61,None,None,Manufacturing ,Construction Equipment,4.6,https://specials-images.forbesimg.com/imageserve/561fad16e4b0ffa7afe5e1bf/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=82&cropY2=822
464,4256,465,Denis O'Brien,60,Male,None,Telecom ,Telecom,4.6,https://specials-images.forbesimg.com/imageserve/5a7f76684bbe6f2652f5329d/416x416.jpg?background=000000&cropX1=530&cropX2=2995&cropY1=10&cropY2=2477
465,2305,466,Kapil & Rahul Bhatia,-9999,Male,None,Service ,Airlines,4.5,https://specials-images.forbesimg.com/imageserve/55f77d16e4b0ffa7afe49443/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=224&cropY2=968
466,1066,467,Jean-Pierre Cayard,75,Male,France,Food And Beverage ,Spirits,4.5,https://specials-images.forbesimg.com/imageserve/58c71f63a7ea431f321b0e85/416x416.jpg?background=000000&cropX1=101&cropX2=742&cropY1=73&cropY2=714
467,8233,468,Chey Tae-Won,57,Male,South Korea,Telecom ,"It, Telecom",4.5,https://specials-images.forbesimg.com/imageserve/5b15a4774bbe6f74868b8fd9/416x416.jpg?background=000000&cropX1=3&cropX2=1362&cropY1=0&cropY2=1360
468,5450,469,Fang Wei,44,None,China,Manufacturing ,Steel,4.5,https://specials-images.forbesimg.com/imageserve/5a7cafb031358e4955acf666/416x416.jpg?background=000000&cropX1=1260&cropX2=4999&cropY1=8&cropY2=3744
469,1553,470,Andrei Guriev,58,Male,Russia,Manufacturing ,Fertilizers,4.5,https://specials-images.forbesimg.com/imageserve/8f717dbb5da19b397ed4670d344be3dc/416x416.jpg?background=000000&cropX1=19&cropX2=744&cropY1=6&cropY2=731
470,5231,471,Bertil Hult,77,Male,None,Service ,Education,4.5,https://specials-images.forbesimg.com/imageserve/58a2844531358e1a35ab53ff/416x416.jpg?background=000000&cropX1=208&cropX2=688&cropY1=81&cropY2=561
471,8258,472,Ji Changqun,50,Male,China,Real Estate ,Real Estate,4.5,https://specials-images.forbesimg.com/imageserve/58a2844531358e1a35ab53ff/416x416.jpg?background=000000&cropX1=208&cropX2=688&cropY1=81&cropY2=561
472,8112,473,"Paul Tudor Jones, Ii.",63,None,None,Finance And Investments ,Hedge Funds,4.5,https://specials-images.forbesimg.com/imageserve/59d7c9a8a7ea436b47b389b8/416x416.jpg?background=000000&cropX1=284&cropX2=604&cropY1=286&cropY2=606
473,9037,474,Robert Miller,85,Male,United Kingdom,Fashion & Retail ,Retail,4.5,https://specials-images.forbesimg.com/imageserve/58a0e48da7ea431f32195afa/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=216&cropY2=960
474,3500,475,Sergei Popov,46,Male,None,Finance And Investments ,Banking,4.5,https://specials-images.forbesimg.com/imageserve/58a398fda7ea431f32198651/416x416.jpg?background=000000&cropX1=0&cropX2=639&cropY1=2&cropY2=642
475,8428,476,Juan Roig,68,Male,None,Fashion & Retail ,Supermarkets,4.5,https://specials-images.forbesimg.com/imageserve/5a8113674bbe6f2652f544de/416x416.jpg?background=000000&cropX1=750&cropX2=2447&cropY1=219&cropY2=1917
476,4687,477,John Sall,70,None,Usa,Technology ,Software,4.5,https:http://specials-images.forbesimg.com/imageserve/1b5f05362e07e6167bd725cc03bc8494/416x416.jpg?background=000000&cropX1=0&cropX2=1050&cropY1=158&cropY2=1209
477,4246,478,Leonard Stern,80,Male,None,Real Estate ,Real Estate,4.5,https://specials-images.forbesimg.com/imageserve/100d13fa2eecf478f9d1dce37f2f34c5/416x416.jpg?background=000000&cropX1=18&cropX2=675&cropY1=64&cropY2=721
478,3045,479,Ye Chenghai,74,Male,Hong Kong,Healthcare ,Pharmaceuticals,4.5,https://specials-images.forbesimg.com/imageserve/f4143f928bec51caf481ad44beb7d878/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=140&cropY2=881
479,3594,480,Anthony Bamford,72,None,Uk,Construction & Engineering ,Construction Equipment,4.4,https://specials-images.forbesimg.com/imageserve/5a81544c4bbe6f2652f547b4/416x416.jpg?background=000000&cropX1=424&cropX2=1902&cropY1=438&cropY2=1917
480,2150,481,Chu Mang Yee,58,Male,China,Real Estate ,Real Estate,4.4,https://specials-images.forbesimg.com/imageserve/33f3416ee4f4e17cb8ea4cf680b1179c/416x416.jpg?background=000000&cropX1=0&cropX2=688&cropY1=3&cropY2=691
481,1863,482,Juan Carlos Escotet,58,Male,Venezuela,Finance And Investments ,Banking,4.4,https://specials-images.forbesimg.com/imageserve/56cc6f81e4b062f6b59a5171/416x416.jpg?background=000000&cropX1=3&cropX2=718&cropY1=0&cropY2=715
482,3827,483,Miguel Fluxa Rossello,79,Male,None,Service ,Hotels,4.4,https://specials-images.forbesimg.com/imageserve/58a65d5ea7ea431f3219ae3f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=177&cropY2=921
483,5335,484,Andrew Forrest,56,None,None,Metals & Mining ,Mining,4.4,https://specials-images.forbesimg.com/imageserve/5a7a3c9331358e4955acc63d/416x416.jpg?background=000000&cropX1=1929&cropX2=4914&cropY1=0&cropY2=2984
484,1242,485,Paul Gauselmann,83,Male,Germany,Gambling & Casinos ,Gambling,4.4,https://specials-images.forbesimg.com/imageserve/5a7e366831358e4955ad128e/416x416.jpg?background=000000&cropX1=312&cropX2=2373&cropY1=326&cropY2=2388
485,7528,486,Tamara Gustavson,56,None,United States,Service ,Self Storage,4.4,https://specials-images.forbesimg.com/imageserve/5a7e366831358e4955ad128e/416x416.jpg?background=000000&cropX1=312&cropX2=2373&cropY1=326&cropY2=2388
486,7600,487,Micky Jagtiani,66,Male,India,Fashion & Retail ,Retail,4.4,https://specials-images.forbesimg.com/imageserve/59cc0a1e31358e542c02fa0b/416x416.jpg?background=000000&cropX1=246&cropX2=747&cropY1=1&cropY2=502
487,4159,488,Johan Johannson,51,Male,Norway,Fashion & Retail ,Grocery Stores,4.4,https://specials-images.forbesimg.com/imageserve/58a38de731358e1a35ab63f5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791
488,3681,489,Richard Li,51,Male,None,Telecom ,Telecom,4.4,https://specials-images.forbesimg.com/imageserve/5a57a469a7ea431690109d2b/416x416.jpg?background=000000&cropX1=1549&cropX2=3240&cropY1=977&cropY2=2667
489,6390,490,John Morris,70,Male,None,Fashion & Retail ,Sporting Goods Retail,4.4,https://specials-images.forbesimg.com/imageserve/59d7f5c5a7ea436b47b38bd1/416x416.jpg?background=000000&cropX1=549&cropX2=1262&cropY1=117&cropY2=830
490,6163,491,Theo Mueller,78,None,Germany,Food And Beverage ,Dairy,4.4,https://specials-images.forbesimg.com/imageserve/56c9c404e4b062f6b59a2a66/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743
491,2051,492,Akio Nitori,74,None,None,Fashion & Retail ,Home Furnishings,4.4,https://specials-images.forbesimg.com/imageserve/5ac250e1a7ea432fbc1dc878/416x416.jpg?background=000000&cropX1=1114&cropX2=3777&cropY1=0&cropY2=2662
492,3407,493,Wolfgang Reimann,65,Male,None,Fashion & Retail ,Consumer Goods,4.4,https://specials-images.forbesimg.com/imageserve/5ac250e1a7ea432fbc1dc878/416x416.jpg?background=000000&cropX1=1114&cropX2=3777&cropY1=0&cropY2=2662
493,2928,494,Matthias Reimann-Andersen,53,Male,None,Fashion & Retail ,Consumer Goods,4.4,https://specials-images.forbesimg.com/imageserve/5ac250e1a7ea432fbc1dc878/416x416.jpg?background=000000&cropX1=1114&cropX2=3777&cropY1=0&cropY2=2662
494,3856,495,Stefan Reimann-Andersen,54,Male,None,Fashion & Retail ,Consumer Goods,4.4,https://specials-images.forbesimg.com/imageserve/5ac250e1a7ea432fbc1dc878/416x416.jpg?background=000000&cropX1=1114&cropX2=3777&cropY1=0&cropY2=2662
495,9879,496,Renate Reimann-Haas,66,None,None,Fashion & Retail ,Consumer Goods,4.4,https://specials-images.forbesimg.com/imageserve/5ac250e1a7ea432fbc1dc878/416x416.jpg?background=000000&cropX1=1114&cropX2=3777&cropY1=0&cropY2=2662
496,3240,497,Robert Smith,55,Male,None,Finance And Investments ,Private Equity,4.4,https://specials-images.forbesimg.com/imageserve/59dbe7574bbe6f37dda037a5/416x416.jpg?background=000000&cropX1=1126&cropX2=2783&cropY1=120&cropY2=1776
497,8015,498,Russ Weiner,48,None,None,Food And Beverage ,Energy Drinks,4.4,https://specials-images.forbesimg.com/imageserve/59d7e37131358e542c036d89/416x416.jpg?background=000000&cropX1=1620&cropX2=3823&cropY1=831&cropY2=3034
498,5407,499,Jeronimo Arango,92,Male,None,Fashion & Retail ,Retail,4.3,https://specials-images.forbesimg.com/imageserve/59d7e37131358e542c036d89/416x416.jpg?background=000000&cropX1=1620&cropX2=3823&cropY1=831&cropY2=3034
499,3725,500,Rahul Bajaj,80,Male,None,Automotive ,Motorcycles,4.3,https://specials-images.forbesimg.com/imageserve/5a7f4513a7ea431690132ad1/416x416.jpg?background=000000&cropX1=882&cropX2=2669&cropY1=284&cropY2=2072
500,6331,501,Rainer Blickle,70,Male,None,Manufacturing ,Auto Parts,4.3,https://specials-images.forbesimg.com/imageserve/250c3eea55c826ca89f092951d0882b3/416x416.jpg?background=000000&cropX1=55&cropX2=680&cropY1=256&cropY2=881
501,8940,502,Rocco Commisso,68,Male,United States,Telecom ,Telecom,4.3,https://specials-images.forbesimg.com/imageserve/59ea2558a7ea436b47b42175/416x416.jpg?background=000000&cropX1=124&cropX2=1295&cropY1=75&cropY2=1245
502,4189,503,Giuseppe De'Longhi,79,None,None,Fashion & Retail ,Coffee Makers,4.3,https://specials-images.forbesimg.com/imageserve/59ea2558a7ea436b47b42175/416x416.jpg?background=000000&cropX1=124&cropX2=1295&cropY1=75&cropY2=1245
503,4893,504,Tilman Fertitta,60,Male,None,Food And Beverage ,"Houston Rockets, Entertainment",4.3,https://specials-images.forbesimg.com/imageserve/59dbd838a7ea436b47b39d0f/416x416.jpg?background=000000&cropX1=2976&cropX2=4431&cropY1=848&cropY2=2303
504,7271,505,Nathan Kirsh,86,None,None,Fashion & Retail ,"Retail, Real Estate",4.3,https://specials-images.forbesimg.com/imageserve/5a8118d14bbe6f2652f54533/416x416.jpg?background=000000&cropX1=839&cropX2=2666&cropY1=966&cropY2=2795
505,8094,506,Terrence Pegula,67,Male,None,Energy ,Natural Gas,4.3,https://specials-images.forbesimg.com/imageserve/5a8dd70b31358e4955adfb2a/416x416.jpg?background=000000&cropX1=876&cropX2=4433&cropY1=94&cropY2=3648
506,3889,507,Robert Pera,40,None,United States,Technology ,Wireless Networking Gear,4.3,https://specials-images.forbesimg.com/imageserve/59dbea1c31358e542c038325/416x416.jpg?background=000000&cropX1=729&cropX2=2443&cropY1=353&cropY2=2068
